perimeter_worst,concave points_worst,radius_worst,concave points_mean,area_worst,concavity_mean,perimeter_mean,area_se,area_mean,radius_se,concavity_worst,radius_mean,texture_worst,compactness_worst,perimeter_se,smoothness_worst,texture_mean,symmetry_worst,smoothness_mean,concavity_se
-0.13998546863647374,-0.21426350160671723,-0.12629757785467136,-0.19277332836654876,-0.11324072445929308,-0.22394700415265964,-0.10542689249913577,-0.15288953913679593,-0.12362030905077265,-0.2381338742393508,-0.19970193740685546,-0.12499999999999994,-0.06828703703703702,0.011464304325169396,-0.29069103369503135,-0.08163265306122496,-0.1492007104795737,-0.06370370370370408,0.1833069202324353,-0.1921364985163205
-0.6929038508113343,0.02664040634394101,-0.8114186851211076,0.35425591357794745,-0.6792685071215051,0.35356930986751034,-0.8555133079847909,-0.1642282370153622,-0.8344370860927153,0.33833671399594334,-0.06259314456035771,-1.0053921568627446,-1.045138888888889,0.6889004689942678,0.41519131924614494,2.0034013605442182,-1.060390763765542,0.3200000000000001,3.567353407290015,0.3316023738872404
0.6597239040930009,0.5335337410593968,0.7422145328719726,0.8822872043211026,0.8255670828204676,0.841012457979039,0.5343933632907021,0.8697878566203366,0.5458057395143486,0.6089249492900609,0.5678092399403873,0.5122549019607847,0.06828703703703702,0.14330380406461696,0.4608794974300399,0.7925170068027207,0.11367673179396104,0.02222222222222224,0.7041732699418916,0.08308605341246288
1.2240251876967785,0.22670260184513324,1.2716262975778547,0.4241013224064072,1.4972744856690696,0.3081866719398853,1.2844797787763573,2.0738844184345284,1.6194812362030904,1.4823529411764707,0.3502235469448583,1.379901960784314,0.03703703703703707,0.07556018759770705,1.6727584237578528,-0.993197278911565,0.01243339253996453,0.028148148148148335,-0.7237189646064441,0.5382047477744807
-0.42940179220150126,-0.1572509588473101,-0.4584775086505191,-0.08847085118271561,-0.39475997889924386,-0.26211192406565154,-0.45558244037331475,-0.4337966349670813,-0.4174944812362031,-0.6016227180527383,-0.323397913561848,-0.47549019607843124,-0.39236111111111116,-0.2454403335070349,-0.6533409480296972,-0.41836734693877575,-0.6127886323268206,-0.21629629629629632,0.027469624933967592,-0.4284124629080119
0.7783967062242676,0.6050585674302892,0.7456747404844293,0.9569752281616688,0.7640232108317214,0.8528771999209015,0.7141375734531633,0.7271397220190197,0.7246136865342163,0.45963488843813394,0.49552906110283157,0.7107843137254902,0.5752314814814813,0.43147472642001045,0.5613934894346088,0.9421768707482996,0.3321492007104798,0.4162962962962965,1.110935023771791,0.24443620178041553
-0.8035844030031482,0.05255519850730789,-0.9242214532871974,-0.2655988079716894,-0.7070511693335678,-0.1999209017203875,-1.0508123055651573,-0.5692757863935627,-0.8835540838852097,-0.6397565922920891,0.07041728763040238,-1.1382352941176466,-0.6701388888888887,0.12767066180302236,-0.5328383780696744,1.3979591836734695,-0.5346358792184726,0.15407407407407436,1.0105652403592185,0.2485163204747775
-0.31799467183337354,-0.4007463460143051,-0.3217993079584778,-0.20804619109703862,-0.283805169685247,-0.15453826379276248,-0.4296577946768059,0.003291880029261151,-0.41280353200883,0.003651115618661306,-0.19076005961251868,-0.47058823529411764,0.7812499999999996,-0.23084940072954666,-0.11993146773272413,0.8299319727891159,0.3783303730017761,-0.08888888888888896,0.7569994717379824,-0.0011127596439168687
1.1562121579074838,1.0062195501192082,1.1349480968858134,0.92065561557087,1.3196764550729734,1.0703974688550524,1.0736259937780854,0.7103145574250185,1.1879139072847682,0.2657200811359027,1.539493293591654,1.073529411764706,1.5196759259259258,0.8561750911933297,0.33466590519703043,0.2993197278911566,1.632326820603908,0.2222222222222224,0.21658742736397285,0.41097922848664703
-0.6987163962218452,-0.7890535917901941,-0.7006920415224915,-0.476122182901844,-0.5633901881484086,-0.540943246984378,-0.8340822675423436,-0.16386247256766645,-0.7080573951434879,0.04381338742393522,-0.7682935916542474,-0.8781862745098035,0.10185185185185174,-0.610578426263679,-0.08852084523129629,0.010204081632652883,0.19538188277087062,-1.3155555555555558,0.3449550977284737,-0.7634272997032642
-0.3608621942358922,-0.21830620918420246,-0.44463667820069214,-0.07785434904078979,-0.3764726569368736,-0.11963614791378287,-0.5478741790528863,0.0457205559619605,-0.49972406181015455,0.22474645030425966,-0.31855439642324895,-0.5955882352941175,0.01967592592592571,-0.24752475247524758,0.41747572815533973,0.17006802721088454,-0.044404973357015994,-0.8459259259259261,0.2393026941362919,-0.22218100890207712
-0.2494550738677645,-0.18648284440758794,-0.24048442906574408,-0.0983423356304713,-0.2347459117285036,-0.07751631402017005,-0.22087798133425518,-0.10899780541331386,-0.23896247240618104,-0.11886409736308313,-0.21572280178837555,-0.2524509803921567,0.37847222222222215,0.11412193850964045,-0.18960593946316381,0.4727891156462584,0.600355239786856,-0.8207407407407408,0.2815636555731643,0.19881305637982197
1.538871397432792,0.7937182543795999,1.615916955017301,0.8260383684112499,1.9228064005626866,0.3603915364840814,1.64396819910128,1.752377468910022,2.0471854304635757,1.0300202839756591,0.1620715350223546,1.7328431372549025,0.1111111111111112,0.13392391870766024,1.1027984009137635,0.04761904761904805,0.5222024866785083,-0.3155555555555553,-0.23085050184891698,-0.07937685459940652
0.163235650278518,0.678656577174251,0.13494809688581305,0.4194449618178432,0.11183400738526467,0.3704765671346648,0.16315243691669548,-0.06730065837600585,0.07671081677704181,-0.27545638945233275,0.8826378539493293,0.12009803921568632,0.17592592592592587,1.1730067743616466,-0.2021701884637349,0.4999999999999998,-0.33925399644760224,1.1970370370370367,0.35552033808769146,0.48961424332344217
-0.27851780092031964,-0.3135689851767389,-0.2837370242214534,-0.13969081765691943,-0.24582380868647782,-0.25331224045877,-0.39820255789837533,0.35991221653255295,-0.3518211920529801,0.5058823529411766,-0.45491803278688525,-0.4068627450980388,0.008101851851851884,-0.5685252735799895,0.5545402627070246,-0.14285714285714318,-0.3854351687388985,-1.6444444444444446,0.4875858425779187,0.02707715133531163
1.7592637442480021,1.5639058774748629,1.4532871972318342,2.3635686347550755,1.6467381747845964,3.103223254894206,1.9861735222951955,3.3602779809802494,1.914735099337748,2.464503042596349,2.017138599105812,1.6691176470588236,0.7303240740740738,2.107868681605002,3.6333523700742427,1.1088435374149659,0.911190053285968,3.878518518518519,1.7290015847860534,3.086424332344214
1.3087914749333975,0.7957914377526693,1.036332179930796,1.458372136338238,1.1350448391067345,1.4332608265770217,1.5955755271344634,3.3529626920263356,1.578090507726269,2.56105476673428,0.511177347242921,1.421568627450981,0.5243055555555557,0.9296508598228241,5.015990862364363,-0.9387755102040818,1.0586145648312615,0.5244444444444443,0.08082408874801919,2.3371661721068255
0.8001937515136834,0.4920700735980098,0.878892733564014,0.6008567703482958,1.0084403024441708,0.2242436227012063,0.7970964396819913,1.5658376005852235,0.9249448123620306,1.1148073022312373,0.019001490312965698,0.8357843137254907,0.10300925925925931,0.0,1.0519703026841802,-0.4931972789115647,-0.007104795737122408,-0.017777777777777462,-0.3814051769677755,0.013724035608308562
-1.1443448776943568,-1.0358660723541,-1.2179930795847753,-0.6239523188675732,-0.8814840865131,-0.6084635159185287,-1.467334946422399,-0.5375640087783469,-1.1247240618101544,-0.40608519269776877,-0.8446348733233979,-1.5659313725490194,-0.6793981481481483,-0.477853048462741,-0.41918903483723585,0.9217687074829938,-0.9609236234458262,0.1629629629629631,1.1162176439514002,-0.9603115727002968
-0.5710825865827075,-1.0358660723541,-0.5726643598615918,-0.6239523188675732,-0.48215227712326353,-0.6084635159185287,-0.6128586242654682,-0.14118507681053402,-0.5259381898454746,-0.032048681541582,-0.8446348733233979,-0.6151960784313725,-0.07407407407407414,-0.7213131839499738,-0.0982295830953739,-1.0612244897959187,0.468916518650089,-0.5392592592592594,-1.1389329107237185,-0.9603115727002968
-0.05739888592879608,0.4226184306001865,-0.10207612456747403,0.32110262618737195,-0.09284332688587998,0.18420011864741948,-0.12270998963014165,-0.22421360643745442,-0.18073951434878585,-0.37241379310344824,0.4899403874813711,-0.17647058823529382,-0.377314814814815,0.8978634705575819,-0.33752141633352367,0.748299319727891,-0.11900532859680253,0.6044444444444445,0.619651347068146,0.01743323442136505
0.30370549769920085,0.31999585363325384,0.3096885813148791,0.09796982678338613,0.3175663794619307,0.06970535890844375,0.390252333218113,0.14557425018288225,0.3934878587196468,-0.02271805273833669,0.31557377049180324,0.397058823529412,0.7106481481481481,0.6388744137571652,0.013135351227869864,-0.8027210884353742,0.5808170515097691,0.5051851851851854,-0.5662968832540937,0.2681750741839762
-0.3632840881569387,-0.3722400746346016,-0.3788927335640141,-0.2773328366548706,-0.32266572885528394,-0.40765275855250144,-0.4348427238161079,-0.11521580102414054,-0.42246136865342165,-0.16186612576064904,-0.557451564828614,-0.47549019607843124,0.15625000000000017,-0.17040125065138095,-0.19988577955454018,0.3401360544217691,-0.27175843694493806,-0.3525925925925924,0.7041732699418916,-0.530786350148368
0.6403487527246305,0.7387788949932621,0.43079584775086516,0.7476252560998323,0.45138034112889047,1.0120624876408937,0.3625993778085037,0.29334308705193846,0.29718543046357593,0.18580121703853958,1.7730998509687033,0.2867647058823529,1.3564814814814816,2.3230849400729543,0.3380925185608224,1.2414965986394562,1.5452930728241565,2.068148148148148,0.9524564183835184,0.7982195845697331
3.1881811576652943,1.820980615735462,3.1418685121107277,2.9390948035015834,4.47951468260946,2.721574055764287,3.040442447286554,4.702633504023409,4.025662251655629,2.7204868154158217,1.5588673621460505,3.0294117647058827,-0.21180555555555575,1.9895779051589368,2.8183894917190178,0.7380952380952381,-0.24511545293072812,1.2859259259259257,1.0052826201796092,0.6220326409495548
